Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,Digi-Key Programmable,Core Processor,Core Size,Speed,Connectivity,Peripherals,Number of I/O,Program Memory Size,Program Memory Type,EEPROM Size,RAM Size,Voltage - Supply (Vcc/Vdd),Data Converters,Oscillator Type,Operating Temperature,Mounting Type,Package / Case,Supplier Device Package,Program Memory / RAM
https://www.st.com/content/ccc/resource/technical/document/datasheet/cd/46/43/83/22/d3/40/c8/DM00090510.pdf/files/DM00090510.pdf/jcr:content/translations/en.DM00090510.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~A0B9_ME~U~48.JPG,"497-18985-2-ND,497-18985-1-ND,497-18985-6-ND",STM32F072CBU6TR,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 128KB FLSH 48UFQFPN,4023,5.36,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",STM32F0,Active,Not Verified,ARM® Cortex®-M0,32-Bit Single-Core,48MHz,"CANbus, HDMI-CEC, I²C, IrDA, LINbus, SPI, UART/USART, USB","DMA, I²S, POR, PWM, WDT",37,128KB (128K x 8),FLASH,-,16K x 8,1.65V ~ 3.6V,A/D 10x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,48-UFQFN Exposed Pad,48-UFQFPN (7x7),8
https://www.st.com/resource/en/datasheet/stm32g031c6.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;-A0B0_ME_V3;-U;-28.jpg,497-19562-ND,STM32G031G8U6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 64KB FLASH 28UFQFPN,15385,2.92,0,1,Tray,STM32G0,Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,64MHz,"I²C, IrDA, LINbus, SPI, SmartCard, UART/USART","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT",26,64KB (64K x 8),FLASH,-,8K x 8,1.7V ~ 3.6V,A/D 17x12b SAR,Internal,-40°C ~ 85°C (TA),Surface Mount,28-UFQFN,28-UFQFPN (4x4),8
https://www.st.com/resource/en/datasheet/stm32l071cb.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5B_ME_V2~T~48.jpg,"497-18817-2-ND,497-18817-1-ND,497-18817-6-ND",STM32L071CBT6TR,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 128KB FLASH 48LQFP,38548,5.56,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",STM32L0,Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,32MHz,"I²C, IrDA, SPI, UART/USART","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT",37,128KB (128K x 8),FLASH,6K x 8,20K x 8,1.65V ~ 3.6V,A/D 13x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,48-LQFP,48-LQFP (7x7),6.4
https://www.st.com/resource/en/datasheet/stm32g070cb.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5B_ME_V2~T~48.jpg,497-STM32G070CBT6-ND,STM32G070CBT6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 128KB FLASH 48LQFP,42146,2.97,0,1,Tray,STM32G0,Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,64MHz,"I²C, IrDA, LINbus, SPI, UART/USART","DMA, I²S, POR, PWM, WDT",43,128KB (128K x 8),FLASH,-,36K x 8,2V ~ 3.6V,A/D 17x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,48-LQFP,48-LQFP (7x7),3.56
https://www.st.com/content/ccc/resource/technical/document/datasheet/a4/5d/0b/0e/87/c4/4d/71/DM00088500.pdf/files/DM00088500.pdf/jcr:content/translations/en.DM00088500.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-LQFP.jpg,497-14045-ND,STM32F030R8T6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 64KB FLASH 64LQFP,248188,2.98,0,1,Tray,STM32F0,Active,Not Verified,ARM® Cortex®-M0,32-Bit Single-Core,48MHz,"I²C, SPI, UART/USART","DMA, POR, PWM, WDT",55,64KB (64K x 8),FLASH,-,8K x 8,2.4V ~ 3.6V,A/D 18x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,64-LQFP,-,8
https://www.st.com/content/ccc/resource/technical/document/datasheet/4d/c2/7e/10/77/4f/4a/60/DM00104043.pdf/files/DM00104043.pdf/jcr:content/translations/en.DM00104043.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;A0B0_ME;U;28.jpg,497-13620-ND,STM32F031G6U6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 32KB FLASH 28UFQFN,3688,3.06,0,1,Tray,STM32F0,Active,Not Verified,ARM® Cortex®-M0,32-Bit Single-Core,48MHz,"I²C, IrDA, LINbus, SPI, UART/USART","DMA, I²S, POR, PWM, WDT",23,32KB (32K x 8),FLASH,-,4K x 8,2V ~ 3.6V,A/D 13x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,28-UFQFN,-,8
https://www.st.com/resource/en/datasheet/stm32g031c6.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;-YA_ME;-P;-20.jpg,497-19775-ND,STM32G031F8P6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 64KB FLASH 20TSSOP,5638,3.09,0,1,Tube,STM32G0,Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,64MHz,"I²C, IrDA, LINbus, SPI, SmartCard, UART/USART","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT",18,64KB (64K x 8),FLASH,-,8K x 8,1.7V ~ 3.6V,A/D 17x12b SAR,Internal,-40°C ~ 85°C (TA),Surface Mount,"20-TSSOP (0.173"", 4.40mm Width)",20-TSSOP,8
https://www.infineon.com/dgdl/Infineon-PSOC_4_PSOC_4100S_DATASHEET_PROGRAMMABLE_SYSTEM-ON-CHIP_(PSOC)-DataSheet-v15_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0eda5fc45c69&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,//media.digikey.com/Renders/Cypress%20Semi%20Renders/428;001-80659;LQ;40.jpg,448-CY8C4125LQI-S423-ND,CY8C4125LQI-S423,Infineon Technologies,Infineon Technologies,IC MCU 32BIT 32KB FLASH 40QFN,7344,3.17,0,1,Tray,PSOC® 4 CY8C4100S,Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,24MHz,"I²C, IrDA, LINbus, Microwire, SmartCard, SPI, SSP, UART/USART","Brown-out Detect/Reset, CapSense, LCD, LVD, POR, PWM, WDT",34,32KB (32K x 8),FLASH,-,4K x 8,1.71V ~ 5.5V,"A/D 16x10b Slope, 16x12b SAR; D/A 2xIDAC",Internal,-40°C ~ 85°C (TA),Surface Mount,40-UFQFN Exposed Pad,40-QFN (6x6),8
https://www.st.com/content/ccc/resource/technical/document/datasheet/dd/87/fd/2a/fb/3f/48/5c/CD00251732.pdf/files/CD00251732.pdf/jcr:content/translations/en.CD00251732.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-LQFP.jpg,"497-17371-2-ND,497-17371-1-ND,497-17371-6-ND",STM32F100CBT6BTR,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 128KB FLASH 48LQFP,7652,5.97,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",STM32F1,Active,Not Verified,ARM® Cortex®-M3,32-Bit Single-Core,24MHz,"I²C, IrDA, LINbus, SPI, UART/USART","DMA, PDR, POR, PVD, PWM, Temp Sensor, WDT",37,128KB (128K x 8),FLASH,-,8K x 8,2V ~ 3.6V,A/D 10x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,48-LQFP,48-LQFP (7x7),16
https://www.st.com/content/ccc/resource/technical/document/datasheet/b5/24/80/11/51/59/47/f7/DM00141136.pdf/files/DM00141136.pdf/jcr:content/translations/en.DM00141136.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;A0ZV_ME;;49.jpg,"497-18819-2-ND,497-18819-1-ND,497-18819-6-ND",STM32L071CZY6TR,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 192KB FLASH 49WLCSP,57229,6.09,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",STM32L0,Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,32MHz,"I²C, IrDA, SPI, UART/USART","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT",40,192KB (192K x 8),FLASH,6K x 8,20K x 8,1.65V ~ 3.6V,A/D 13x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,"49-UFBGA, WLCSP",49-WLCSP (3.29x3.26),9.6
https://ww1.microchip.com/downloads/en/DeviceDoc/SAM-D21-DA1-Family-Data-Sheet-DS40001882H.pdf,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150~64TQFP-1.2-10x10~~64.JPG,ATSAMD21J17A-AU-ND,ATSAMD21J17A-AU,Microchip Technology,Microchip Technology,IC MCU 32BIT 128KB FLASH 64TQFP,3486,3.27,0,1,Tray,"SAM D21J, Functional Safety (FuSa)",Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,48MHz,"I²C, LINbus, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT",52,128KB (128K x 8),FLASH,-,16K x 8,1.62V ~ 3.6V,A/D 20x12b; D/A 1x10b,Internal,-40°C ~ 85°C (TA),Surface Mount,64-TQFP,64-TQFP (10x10),8
https://www.st.com/resource/en/datasheet/stm32f042t6.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;A0B0_ME;U;28.jpg,497-17345-ND,STM32F042G6U6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 32KB FLASH 28UFQFPN,1465,3.28,0,1,Tray,STM32F0,Active,Not Verified,ARM® Cortex®-M0,32-Bit Single-Core,48MHz,"CANbus, HDMI-CEC, I²C, IrDA, LINbus, SPI, UART/USART, USB","DMA, I²S, POR, PWM, WDT",24,32KB (32K x 8),FLASH,-,6K x 8,1.65V ~ 3.6V,A/D 13x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,28-UFQFN,28-UFQFPN (4x4),5.33
https://www.st.com/resource/en/datasheet/stm32l071cb.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5B_ME_V2~T~48.jpg,"497-18818-2-ND,497-18818-1-ND,497-18818-6-ND",STM32L071CZT6TR,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 192KB FLASH 48LQFP,81076,6.21,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",STM32L0,Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,32MHz,"I²C, IrDA, SPI, UART/USART","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT",37,192KB (192K x 8),FLASH,6K x 8,20K x 8,1.65V ~ 3.6V,A/D 13x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,48-LQFP,48-LQFP (7x7),9.6
https://www.st.com/resource/en/datasheet/stm32l031g6.pdf,//media.digikey.com/Renders/STMicro%20Renders/28-UFQFN.jpg,497-16807-ND,STM32L031G6U7,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 32KB FLASH 28UFQFPN,6879,3.41,0,1,Tray,STM32L0,Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,32MHz,"I²C, IrDA, LINbus, SPI, UART/USART","Brown-out Detect/Reset, DMA, POR, PWM, WDT",21,32KB (32K x 8),FLASH,1K x 8,8K x 8,1.8V ~ 3.6V,A/D 10x12b,Internal,-40°C ~ 105°C (TA),Surface Mount,28-UFQFN,28-UFQFPN (4x4),4
https://ww1.microchip.com/downloads/en/DeviceDoc/SAM-D21-DA1-Family-Data-Sheet-DS40001882H.pdf,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150~C04-21402~S8B~32.jpg,"ATSAMD21E18A-MUTTR-ND,ATSAMD21E18A-MUTCT-ND,ATSAMD21E18A-MUTDKR-ND",ATSAMD21E18A-MUT,Microchip Technology,Microchip Technology,IC MCU 32BIT 256KB FLASH 32QFN,40972,4.17,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SAM D21E, Functional Safety (FuSa)",Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,48MHz,"I²C, LINbus, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT",26,256KB (256K x 8),FLASH,-,32K x 8,1.62V ~ 3.6V,A/D 10x12b; D/A 1x10b,Internal,-40°C ~ 85°C (TA),Surface Mount,32-VFQFN Exposed Pad,32-VQFN (5x5),8
https://www.st.com/resource/en/datasheet/stm32l072cz.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5B_ME_V2~T~48.jpg,"497-STM32L072CZT6TR-ND,497-STM32L072CZT6CT-ND,497-STM32L072CZT6DKR-ND",STM32L072CZT6TR,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 192KB FLASH 48LQFP,10107,6.77,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",STM32L0,Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,32MHz,"I²C, IrDA, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, POR, PWM, WDT",37,192KB (192K x 8),FLASH,6K x 8,20K x 8,1.65V ~ 3.6V,A/D 10x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,48-LQFP,48-LQFP (7x7),9.6
https://www.st.com/content/ccc/resource/technical/document/datasheet/81/27/7d/29/b7/bd/49/f0/DM00078689.pdf/files/DM00078689.pdf/jcr:content/translations/en.DM00078689.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5B_ME_V2~T~48.jpg,"497-18826-2-ND,497-18826-1-ND,497-18826-6-ND",STM32L151CBT6ATR,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 128KB FLASH 48LQFP,5169,6.81,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",STM32L1,Active,Not Verified,ARM® Cortex®-M3,32-Bit Single-Core,32MHz,"I²C, IrDA, LINbus, SPI, UART/USART, USB","Brown-out Detect/Reset, Cap Sense, DMA, I²S, POR, PWM, WDT",37,128KB (128K x 8),FLASH,4K x 8,32K x 8,1.8V ~ 3.6V,A/D 16x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,48-LQFP,48-LQFP (7x7),4
https://ww1.microchip.com/downloads/en/DeviceDoc/SAM-D21-DA1-Family-Data-Sheet-DS40001882H.pdf,"//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-48QFN-,90-7x7;-;-48.jpg","ATSAMD21G18A-MUTTR-ND,ATSAMD21G18A-MUTCT-ND,ATSAMD21G18A-MUTDKR-ND",ATSAMD21G18A-MUT,Microchip Technology,Microchip Technology,IC MCU 32BIT 256KB FLASH 48QFN,20171,4.37,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SAM D21G, Functional Safety (FuSa)",Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,48MHz,"I²C, LINbus, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT",38,256KB (256K x 8),FLASH,-,32K x 8,1.62V ~ 3.6V,A/D 14x12b; D/A 1x10b,Internal,-40°C ~ 85°C (TA),Surface Mount,48-VFQFN Exposed Pad,48-QFN (7x7),8
https://www.st.com/content/ccc/resource/technical/document/datasheet/group3/83/b3/60/f6/b1/cc/47/7e/DM00257211/files/DM00257211.pdf/jcr:content/translations/en.DM00257211.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5B_ME_V2~T~48.jpg,"497-18830-2-ND,497-18830-1-ND,497-18830-6-ND",STM32L431CCT6TR,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 256KB FLASH 48LQFP,27338,6.29,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",STM32L4,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,80MHz,"CANbus, I²C, IrDA, LINbus, QSPI, SAI, SPI, SWPMI, UART/USART","Brown-out Detect/Reset, DMA, PWM, WDT",39,256KB (256K x 8),FLASH,-,64K x 8,1.71V ~ 3.6V,A/D 10x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,48-LQFP,48-LQFP (7x7),4
https://ww1.microchip.com/downloads/en/DeviceDoc/atmel-42129-sam-d20_summary.pdf,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150~64TQFP-1.2-10x10~~64.JPG,ATSAMD20J18A-AN-ND,ATSAMD20J18A-AN,Microchip Technology,Microchip Technology,IC MCU 32BIT 256KB FLASH 64TQFP,630,3.83,0,1,Tray,SAM D20J,Active,Verified,ARM® Cortex®-M0+,32-Bit Single-Core,48MHz,"I²C, SPI, UART/USART","Brown-out Detect/Reset, POR, WDT",52,256KB (256K x 8),FLASH,-,32K x 8,1.62V ~ 3.6V,A/D 20x12b; D/A 1x10b,Internal,-40°C ~ 105°C (TA),Surface Mount,64-TQFP,64-TQFP (10x10),8
https://www.st.com/content/ccc/resource/technical/document/datasheet/a4/5d/0b/0e/87/c4/4d/71/DM00088500.pdf/files/DM00088500.pdf/jcr:content/translations/en.DM00088500.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5B_ME_V2~T~48.jpg,497-17296-ND,STM32F030CCT6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 256KB FLASH 48LQFP,19219,3.89,0,1,Tray,STM32F0,Active,Not Verified,ARM® Cortex®-M0,32-Bit Single-Core,48MHz,"I²C, SPI, UART/USART","DMA, POR, PWM, WDT",39,256KB (256K x 8),FLASH,-,32K x 8,2.4V ~ 3.6V,A/D 12x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,48-LQFP,48-LQFP (7x7),8
https://ww1.microchip.com/downloads/en/DeviceDoc/SAM-D21-DA1-Family-Data-Sheet-DS40001882H.pdf,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150~64TQFP-1.2-10x10~~64.JPG,"ATSAMD21J18A-AUTTR-ND,ATSAMD21J18A-AUTCT-ND,ATSAMD21J18A-AUTDKR-ND",ATSAMD21J18A-AUT,Microchip Technology,Microchip Technology,IC MCU 32BIT 256KB FLASH 64TQFP,9974,4.68,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SAM D21J, Functional Safety (FuSa)",Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,48MHz,"I²C, LINbus, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT",52,256KB (256K x 8),FLASH,-,32K x 8,1.62V ~ 3.6V,A/D 20x12b; D/A 1x10b,Internal,-40°C ~ 85°C (TA),Surface Mount,64-TQFP,64-TQFP (10x10),8
https://www.st.com/resource/en/datasheet/stm32f042t6.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/32-LQFP.jpg,497-14647-ND,STM32F042K6T6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 32KB FLASH 32LQFP,7237,4,0,1,Tray,STM32F0,Active,Not Verified,ARM® Cortex®-M0,32-Bit Single-Core,48MHz,"CANbus, HDMI-CEC, I²C, IrDA, LINbus, SPI, UART/USART, USB","DMA, I²S, POR, PWM, WDT",26,32KB (32K x 8),FLASH,-,6K x 8,1.65V ~ 3.6V,A/D 13x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,32-LQFP,32-LQFP (7x7),5.33
https://ww1.microchip.com/downloads/en/DeviceDoc/SAM-D21-DA1-Family-Data-Sheet-DS40001882H.pdf,"//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-48QFN-,90-7x7;-;-48.jpg","ATSAMD21G18A-MFTTR-ND,ATSAMD21G18A-MFTCT-ND,ATSAMD21G18A-MFTDKR-ND",ATSAMD21G18A-MFT,Microchip Technology,Microchip Technology,IC MCU 32BIT 256KB FLASH 48QFN,11935,4.8,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Automotive, AEC-Q100, SAM D21G, Functional Safety (FuSa)",Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,48MHz,"I²C, LINbus, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT",38,256KB (256K x 8),FLASH,-,32K x 8,1.62V ~ 3.6V,A/D 14x12b; D/A 1x10b,Internal,-40°C ~ 125°C (TA),Surface Mount,48-VFQFN Exposed Pad,48-QFN (7x7),8
https://ww1.microchip.com/downloads/en/DeviceDoc/SAM-D21-DA1-Family-Data-Sheet-DS40001882H.pdf,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150~C04-21402~S8B~32.jpg,ATSAMD21E18A-MU-ND,ATSAMD21E18A-MU,Microchip Technology,Microchip Technology,IC MCU 32BIT 256KB FLASH 32QFN,3985,4.06,0,1,Tray,"SAM D21E, Functional Safety (FuSa)",Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,48MHz,"I²C, LINbus, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT",26,256KB (256K x 8),FLASH,-,32K x 8,1.62V ~ 3.6V,A/D 10x12b; D/A 1x10b,Internal,-40°C ~ 85°C (TA),Surface Mount,32-VFQFN Exposed Pad,32-VQFN (5x5),8
https://ww1.microchip.com/downloads/en/DeviceDoc/SAM-D21-DA1-Family-Data-Sheet-DS40001882H.pdf,"//media.digikey.com/Renders/Microchip%20Tech%20Renders/150~48TQFP-1,2-7x7~A~48.JPG","ATSAMD21G18A-AFTTR-ND,ATSAMD21G18A-AFTCT-ND,ATSAMD21G18A-AFTDKR-ND",ATSAMD21G18A-AFT,Microchip Technology,Microchip Technology,IC MCU 32BIT 256KB FLASH 48TQFP,18977,4.88,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Automotive, AEC-Q100, SAM D21G, Functional Safety (FuSa)",Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,48MHz,"I²C, LINbus, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT",38,256KB (256K x 8),FLASH,-,32K x 8,1.62V ~ 3.6V,A/D 14x12b; D/A 1x10b,Internal,-40°C ~ 125°C (TA),Surface Mount,48-TQFP,48-TQFP (7x7),8
https://www.st.com/resource/en/datasheet/stm32l431cb.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5W_ME~T~64.JPG,"497-STM32L431RCT6TR-ND,497-STM32L431RCT6CT-ND,497-STM32L431RCT6DKR-ND",STM32L431RCT6TR,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 256KB FLASH 64LQFP,2286,6.84,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",STM32L4,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,80MHz,"CANbus, I²C, IrDA, LINbus, MMC/SD, QSPI, SAI, SPI, SWPMI, UART/USART","Brown-out Detect/Reset, DMA, PWM, WDT",52,256KB (256K x 8),FLASH,-,64K x 8,1.71V ~ 3.6V,A/D 16x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,64-LQFP,64-LQFP (10x10),4
https://ww1.microchip.com/downloads/en/DeviceDoc/SAM-D21-DA1-Family-Data-Sheet-DS40001882H.pdf,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-32TQFP-1.2-7x7;-;-32.jpg,ATSAMD21E18A-AU-ND,ATSAMD21E18A-AU,Microchip Technology,Microchip Technology,IC MCU 32BIT 256KB FLASH 32TQFP,7563,4.16,0,1,Tray,"SAM D21E, Functional Safety (FuSa)",Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,48MHz,"I²C, LINbus, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT",26,256KB (256K x 8),FLASH,-,32K x 8,1.62V ~ 3.6V,A/D 10x12b; D/A 1x10b,Internal,-40°C ~ 85°C (TA),Surface Mount,32-TQFP,32-TQFP (7x7),8
https://www.infineon.com/dgdl/Infineon-PSOC_4_PSOC_4100S_DATASHEET_PROGRAMMABLE_SYSTEM-ON-CHIP_(PSOC)-DataSheet-v15_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0eda5fc45c69&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,//media.digikey.com/Renders/Cypress%20Semi%20Renders/428;001-80659;LQ;40.jpg,448-CY8C4125LQI-S433-ND,CY8C4125LQI-S433,Infineon Technologies,Infineon Technologies,IC MCU 32BIT 32KB FLASH 40QFN,2046,4.17,0,1,Tray,PSOC® 4 CY8C4100S,Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,24MHz,"I²C, IrDA, LINbus, Microwire, SmartCard, SPI, SSP, UART/USART","Brown-out Detect/Reset, CapSense, LCD, LVD, POR, PWM, WDT",34,32KB (32K x 8),FLASH,-,4K x 8,1.71V ~ 5.5V,"A/D 16x10b Slope, 16x12b SAR; D/A 2xIDAC",Internal,-40°C ~ 85°C (TA),Surface Mount,40-UFQFN Exposed Pad,40-QFN (6x6),8
https://ww1.microchip.com/downloads/en/DeviceDoc/SAM-D21-DA1-Family-Data-Sheet-DS40001882H.pdf,//media.digikey.com/Renders/Atmel%20Renders/313;64QFN-1.0-9x9;;64.jpg,"ATSAMD21J18A-MFTTR-ND,ATSAMD21J18A-MFTCT-ND,ATSAMD21J18A-MFTDKR-ND",ATSAMD21J18A-MFT,Microchip Technology,Microchip Technology,IC MCU 32BIT 256KB FLASH 64QFN,15980,5.06,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Automotive, AEC-Q100, SAM D21J, Functional Safety (FuSa)",Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,48MHz,"I²C, LINbus, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT",52,256KB (256K x 8),FLASH,-,32K x 8,1.62V ~ 3.6V,A/D 20x12b; D/A 1x10b,Internal,-40°C ~ 125°C (TA),Surface Mount,64-VFQFN Exposed Pad,64-QFN (9x9),8
https://www.st.com/content/ccc/resource/technical/document/datasheet/55/53/3e/86/29/61/41/d9/DM00039193.pdf/files/DM00039193.pdf/jcr:content/translations/en.DM00039193.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5B_ME_V2~T~48.jpg,497-12893-ND,STM32F051C8T6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 64KB FLASH 48LQFP,25060,4.27,0,1,Tray,STM32F0,Active,Not Verified,ARM® Cortex®-M0,32-Bit Single-Core,48MHz,"HDMI-CEC, I²C, IrDA, LINbus, SPI, UART/USART","DMA, I²S, POR, PWM, WDT",39,64KB (64K x 8),FLASH,-,8K x 8,2V ~ 3.6V,A/D 13x12b; D/A 1x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,48-LQFP,-,8
